ID,Component
PHOSPHASERDECARB-RXN-2,0
DEHYDRO-DEOXY-GALACTONATE-PHOSPHATE[c],0
2-AMINOACRYLATE[c],0
TYROSINE-AMINOTRANSFERASE-RXN,0
MN+2[e],0
Palmitoyl-ACPs[c],0
CPD-5662[c],0
CHOLINE[e],0
OHBUTYRYL-COA-EPIM-RXN-POLYMER-INST-D-3-HYDROXYACYL-COA-C8-H16//POLYMER-INST-L-3-HYDROXYACYL-COA-C8-H16.81.,0
GDPKIN-RXN,0
CPD-12427[c],0
RXN0-5330-YEAST,0
PALMITOTRANS-RXN,0
RXN-12626,0
RXN-11217,0
THMtex,0
Apo-EntB[c],0
CPD2B4Q-13[c],0
PROTON[p],0
RXN-20896,0
RXN-20992,0
ADENODEAMIN-RXN,0
CPD2B4Q-14[c],0
RXN-10907,0
N-ALPHA-ACETYLORNITHINE[c],0
TAURINEtpp,0
XYLULOKIN-RXN,0
3.5.2.12-RXN,0
CPD-12295[c],0
CPD-5821[c],0
ECTOINEtpp,0
CPD-3762[c],0
CHORISMATE-SYNTHASE-RXN,0
L-ASPARTATE[c],0
RXN-18446,0
DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE[c],0
N-ETHYLMALEIMIDE[c],0
RXN-11741,0
CPD-9720[c],0
MUREIN[c],0
CHOLINE-SULFATASE-RXN,0
GLYCOLATEtpp,0
RXNN-404,0
Trans-D2-cis-D7-tetradecenoyl-ACPs[c],0
BRANCHED-CHAINAMINOTRANSFERVAL-RXN,0
DEHYDDEOXPHOSGALACT-ALDOL-RXN,0
RXN-17785,0
THYMIDINE[p],0
CPD-14447[c],0
RXN-10908,0
DIMETHYLPROPIOTHETIN-DETHIOMETHYLASE-RXN,0
CPD-12018[c],0
RXN-12141,0
CPD-15677[c],0
FUCPALDOL-RXN,0
RXN-20065,0
FUCULOSE-1P[c],0
RXN-8,0
RXN-10781,0
CPD-3[p],0
SS-DIMETHYL-BETA-PROPIOTHETINtpp,0
CPD0-1327[c],0
CPD-13546[c],0
RXN-9766,0
CPD-15709[c],0
ACP[c],0
2-AMINO-5-OXOCYCLOHEX-1-ENECARBOXYL-COA[c],0
2-ACETO-2-HYDROXY-BUTYRATE[c],0
CPD-17815[c],0
RXN-161,0
FACOAE161,0
CPD-13713[c],0
CPD-24335[c],0
ACYLCOADEHYDROG-RXN-STEAROYL-COA/ETF-Oxidized/PROTON//POLYMER-INST-TRANS-D2-ENOYL-COA-C14-H28/ETF-Reduced.86.,0
CPD-18750[c],0
CPDQT-429[c],0
PGLUCONDEHYDRAT-RXN,0
SULFITEtex,0
RXN-9514,0
CPD-468[c],0
OCTADEC-9-ENE-118-DIOIC-ACID[c],0
RXN-7929,0
CPD-12258[c],0
RXN0-5226,0
RXN-9659,0
CPD-9956[c],0
RXN-11210,0
4-NITROANILINE[c],0
CIS-CIS-MUCONATE[c],0
EX_SUC,0
OCTANOL[c],0
RXN-14026,0
O2tpp,0
RXN-16427,0
ERYTH4PDEHYDROG-RXN,0
2-KETO-6-AMINO-CAPROATE[c],0
PANTOATE-BETA-ALANINE-LIG-RXN,0
CPD-8978[c],0
RXN-12565,0
RXN-17780,0
4.2.3.12-RXN,0
WATER[c],0
RIBOSE[e],0
CPD-17045[c],0
TETRAACYLDISACC4KIN-RXN,0
RXN-10023,0
CPD-3711[c],0
CPD-11878[c],0
RXN-9549,0
PHOSACETYLTRANS-RXN,0
HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN,0
CPD-618[c],0
RXN-14274,0
RXN-9542,0
3-HYDROXY-CISCIS-MUCONATE[c],0
CPD-9048[c],0
RXN-9526,0
UDPGLUCEPIM-RXN,0
DEOXYCYTIDINE-KINASE-RXN-DEOXYCYTIDINE/DCTP//DCMP/DCDP/PROTON.37.,0
CPD-9958[c],0
ENOYL-COA-DELTA-ISOM-RXN-POLYMER-INST-CIS-DELTA3-ENOYL-COA-C0-H0//CROTONYL-COA.54.,0
SER[c],0
CPD-3617[p],0
EX_ECTOINE,0
CPD-10780[c],0
METHYLCROTONYL-COA-CARBOXYLASE-RXN,0
RXN2DNV-2,0
RXN-14393,0
TYR[c],0
RXN0-6710,0
CPD-7076[c],0
SUCCDIAMINOPIMDESUCC-RXN,0
L-CYSTEATEtpp,0
RXN66-480,0
CPD-18494[c],0
CARBON-DIOXIDE[p],0
CPD-15689[c],0
CPD-16953[c],0
RXN-13673,0
RXN-18092,0
CPD-19150[c],0
RXN-12749,0
CO2tpp,0
METHACRYLYL-COA[c],0
RXN-16956,0
RXN-11067,0
GLYCEROL-3P[e],0
LINC-RXN,0
RXN-18201,0
RXN-14293,0
RXN-2902,0
BETA-D-XYLOSEtpp,0
PUTRESCINE[c],0
RXN0-1603,0
CPD-622[c],0
CPD-9040[c],0
RXN-9237,0
RXN-19797,0
CPD-20262[c],0
D-ALANINE-AMINOTRANSFERASE-RXN,0
RXN-22497,0
TRANS-RXN1G48-18-NI+2/PROTON//NI+2/PROTON.25.,0
CPD-9863[c],0
CU2tex,0
RXN-11543,0
RXN-17809,0
RXN-20786,0
BUTYRAMIDE[c],0
RXN0-3962,0
TRANS-RXN0-277,0
CPD-15692[c],0
RXN-9732,0
RXN-2881,0
4-P-PANTOTHENATE[c],0
RXN-12444,0
Cis-Delta5-dodecenoyl-ACPs[c],0
RXN-8958,0
1.2.1.2-RXN,0
CPD-22272[c],0
CPD-11529[c],0
DIHYDROLIPOAMIDE[c],0
ENOYL-COA-DELTA-ISOM-RXN-POLYMER-INST-CIS-DELTA3-ENOYL-COA-C2-H4//CPD0-2121.51.,0
POLYMER-INST-L-3-HYDROXYACYL-COA-C16-H32[c],0
RXN-3962,0
FUM[c],0
2.7.3.9-RXN,0
RIBOFLAVIN-SYN-RXN,0
IONS-RXN,0
DODECANOATE[c],0
KDO2-LIPID-IVA[c],0
O2tex,0
DEOXYADENOSINE[c],0
2-KETOGLUTARATE[c],0
CPD-18323[c],0
ABC-27-RXN,0
D-Xylopyranose[c],0
POLYMER-INST-CIS-DELTA3-ENOYL-COA-C12-H24[c],0
RXN-20738,0
1-CHLORO-24-DINITROBENZENE[c],0
CPD-15016[c],0
DIMETHYL-D-RIBITYL-LUMAZINE[c],0
RXN-14788,0
RXN-5882,0
CPD-18809[c],0
BETAINE-ALDEHYDE-HYDRATE[p],0
CARNITINEtex,0
CPD-10806[c],0
GLUTDEHYD-RXN,0
RXN-13824,0
RXN-9632,0
ENTDB-RXN,0
RXN-12625,0
EX_TAURINE,0
CPD-672[c],0
UREASE-RXN,0
RXN-14048,0
D-MYO-INOSITOL-1-MONOPHOSPHATE[c],0
ISPH2-RXN,0
RXN-10058,0
TRANS-RXN0-623-STEARIC_ACID/ATP/CO-A/PROTON//STEAROYL-COA/AMP/PPI/PROTON.58.,0
CPD-11770[c],0
DEHYDROQUINATE[c],0
RXN-11542,0
RXN-14805,0
SoxZY-L-Cysteine[c],0
CPD-14931[c],0
UDP-AAGM-DIAMINOHEPTANEDIOATE[c],0
2.1.1.133-RXN,0
OHBUTYRYL-COA-EPIM-RXN-POLYMER-INST-D-3-HYDROXYACYL-COA-C12-H24//POLYMER-INST-L-3-HYDROXYACYL-COA-C12-H24.83.,0
DMBPPRIBOSYLTRANS-RXN,0
CPD-18278[c],0
CPD-25381[c],0
ACETYLGLUTKIN-RXN,0
CH4Stex,0
UROPORIIIMETHYLTRANSA-RXN,0
RXN-19022,0
RXN-9633,0
RXN-18448,0
4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN,0
CARBAMYUL-L-ASPARTATE[c],0
CPD2B4Q-12[c],0
RXN-15680,0
HG+2[c],0
PROTOCATECHUATE-34-DIOXYGENASE-RXN,0
DAMP[c],0
CPD-12005[c],0
Menaquinones[c],0
RXN-9914,0
CPD-24554[c],0
RXN-9220,0
CPD-11671[c],0
CPD-22407[c],0
4-AMINO-BUTYRATE[c],0
RXN-9106,0
RXN0-2142,0
CPD-8860[c],0
RXN-14063,0
CPD-7670[c],0
CPD-8120[c],0
RXN-8766,0
CPD-15568[c],0
CPD-13094[c],0
RXN-20675,0
CPD-20035[c],0
ISOVALERATE[c],0
SINAPATE[c],0
CPD-15687[c],0
RXN0-6563,0
RXN-11244,0
DIHYDRONEOPTERIN-P3[c],0
RXN-17886,0
TRANS-RXN0-222,0
CPD-21193[c],0
GLUTARYL-COA[c],0
RXN-22388,0
EX_mn2,0
CPD-602[c],0
OHBUTYRYL-COA-EPIM-RXN-POLYMER-INST-D-3-HYDROXYACYL-COA-C10-H20//CPD0-2171.52.,0
RXN-11410,0
CPD0-2283[p],0
PAPS[c],0
CPD0-2278[p],0
GLUTRACE-RXN,0
PHOSPHORIBOSYL-FORMIMINO-AICAR-P[c],0
AACPS4,0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.,0
RXN-14725,0
RXN-14778,0
RXN-12867,0
5-METHYLTHIOADENOSINE[c],0
CPD-407[c],0
PROTON[c],0
RXN-17795,0
KETOACYLCOATHIOL-RXN-POLYMER-INST-Saturated-Fatty-Acyl-CoA-C16-H32/ACETYL-COA//POLYMER-INST-3-KETOACYL-COA-C18-H36/CO-A.99.,0
N-ACETYL-D-GLUCOSAMINE[c],0
RXN-20739,0
L-PHOSPHINOTHRICIN[c],0
O-ACETYLHOMOSERINE-THIOL-LYASE-RXN,0
ORNITHINE-GLU-AMINOTRANSFERASE-RXN,0
CPD-12124[c],0
UREIDOGLYCOLATE-LYASE-RXN,0
CIT[c],0
FORMATETHFLIG-RXN,0
SEPO3[c],0
CPD-17063[c],0
CPD-11522[c],0
CPD-13357[c],0
ADOMET-DMK-METHYLTRANSFER-RXN,0
RXN-19492,0
CPD-13090[c],0
RXN-9660,0
L-THREONINE-O-3-PHOSPHATE[c],0
CPD-12311[c],0
CMP-KDO[c],0
PSEUDOURIDINE-KINASE-RXN,0
HSCN[c],0
TRANS-RXN1G48-17-ZN+2/PROTON//ZN+2/PROTON.25.,0
2K-ADIPATE[c],0
2-OCTAPRENYL-6-HYDROXYPHENOL[c],0
S-ACETYLDIHYDROLIPOAMIDE[c],0
NOREPINEPHRINE[c],0
RXN-13403,0
RXN0-6575,0
OXAMATE[c],0
GLUTAMIDOTRANS-RXN,0
CPD-19168[c],0
CPD-12575[c],0
RXN-14786,0
CPD-15015[c],0
2.5.1.39-RXN,0
RXN-14049,0
PHOSPHORIBULOSYL-FORMIMINO-AICAR-P[c],0
CPD-884[c],0
CPD-24229[c],0
CH4Stpp,0
3-HYDROXYBENZOATE[c],0
EX_CPD-335,0
PSEUDOURIDINE-5-P[c],0
CPD-785[c],0
METHENYLTHFCYCLOHYDRO-RXN,0
RXN-21601,0
CPD-20849[c],0
CPD-10262[c],0
CPD-3766[c],0
PRECURSOR-Z[c],0
BENZOYLCOA[c],0
CPD2B4Q-16[c],0
COPROPORPHYRINOGEN_I[c],0
FE2tex,0
RXN-15139,0
RXN-19798,0
Glucopyranose[e],0
CREATININASE-RXN,0
RXN-19573,0
CPD-6746[c],0
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.,0
CPD-15436[c],0
CPD-7046[c],0
4-MALEYL-ACETOACETATE[c],0
GLUCONOLACT-RXN,0
CPD-7737[c],0
CPD-9700[c],0
RIBOKIN-RXN,0
CPD-6761[c],0
P-NITROPHENOL[c],0
RXN-14091,0
DEOXYCYTIDINE-KINASE-RXN-DEOXYCYTIDINE/ITP//DCMP/IDP/PROTON.35.,0
RXN0-5234,0
RXN-6383,0
5.4.2.10-RXN-CPD-13469//GLUCOSAMINE-1P.26.,0
CPD-13576[c],0
THRESYN-RXN,0
RXN-14776,0
CYS-GLY[c],0
ALPHA-D-GALACTOSE[c],0
MYRPALMTRAN-RXN,0
MOBDtex,0
ENOYL-COA-HYDRAT-RXN-POLYMER-INST-L-3-HYDROXYACYL-COA-C16-H32//CPD-14928/WATER.58.,0
CIS-ACONITATE[c],0
CL-[e],0
RXN-19319,0
3OH-4P-OH-ALPHA-KETOBUTYRATE[c],0
CPD-208[c],0
CPD-12025[c],0
OXYGEN-MOLECULE[p],0
3-CARBOXY-3-HYDROXY-ISOCAPROATE[c],0
D-GALACTONATE[c],0
CPD-22847[c],0
CPD-15686[c],0
3-OXOADIPATE-COA-TRANSFERASE-RXN,0
MN+2[c],0
1-KETO-2-METHYLVALERATE[c],0
GLUCISOM-RXN,0
GAPOXNPHOSPHN-RXN,0
MONOPHENOL-MONOOXYGENASE-RXN,0
BRANCHED-CHAINAMINOTRANSFERILEU-RXN,0
4.2.1.61-RXN,0
CPD-690[c],0
RXN-2425,0
PALMITATE[p],0
PYRAZIN-RXN,0
RXN-9662,0
RXN-17114,0
D-METHYL-MALONYL-COA[c],0
DUTP[c],0
CPD0-2121[c],0
RXN-19305,0
KETOACYLCOATHIOL-RXN-HEXANOYL-COA/ACETYL-COA//POLYMER-INST-3-KETOACYL-COA-C4-H8/CO-A.64.,0
CPD-17368[c],0
5.4.1.2-RXN,0
NADH-KINASE-RXN,0
N5-Formyl-THF-Glu-N[c],0
RXN-10815,0
ARGSUCCINLYA-RXN,0
THIOREDOXIN-REDUCT-NADPH-RXN,0
CPD-209[c],0
CPD-14053[c],0
CYSTEINE-AMINOTRANSFERASE-RXN,0
GLYCOLATE[e],0
CPD-237[c],0
ADPREDUCT-RXN,0
RXN-18797,0
KDO-8P[c],0
RXN-14185,0
FORMIMINOGLUTAMATE-DEIMINASE-RXN,0
CPD-17637[c],0
GLYCEROL-3Ptpp,0
RXN-16950,0
RXN-17753,0
SS-DIMETHYL-BETA-PROPIOTHETINtex,0
RXN-14120,0
ALANINE-DEHYDROGENASE-RXN,0
PROPIONAMIDE[c],0
3-hydroxy-cis-D7-tetraecenoyl-ACPs[c],0
ACYLCOASYN-RXN-POLYMER-INST-CPD66-39-C0-H0/CO-A/ATP//POLYMER-INST-Saturated-Fatty-Acyl-CoA-C0-H0/PPI/AMP.90.,0
DIHYDRONEOPTERIN-MONO-P-DEPHOS-RXN,0
EX_sulfite,0
RXN-22316,0
MALONYL-ACP[c],0
NI2tex,0
DIHYDROFOLATE-GLU-N[c],0
CPD-19163[c],0
LONG-CHAIN-ACYL-COA-DEHYDROGENASE-RXN-PALMITYL-COA/ETF-Oxidized/PROTON//CPD0-2117/ETF-Reduced.56.,0
LIPIDXSYNTHESIS-RXN,0
IMINOASPARTATE[c],0
7-AMINOMETHYL-7-DEAZAGUANINE[c],0
THI-P-KIN-RXN,0
Apo-EntF[c],0
CYCLOHEX-13-DIENE-56-DIHYDROXY-1-CARBO[c],0
GLYOXI-RXN,0
Crotonyl-ACPs[c],0
H2NEOPTERINALDOL-RXN,0
CROBETREDUCT-RXN,0
PHOSPHORIBOSYL-CARBOXY-AMINOIMIDAZOLE[c],0
HOMOSERKIN-RXN,0
N-ISOPROPYLAMMELIDE[c],0
CPD0-2472[c],0
RXN0-5199,0
3-oxo-dodecanoyl-ACPs[c],0
CARBAMOYL-P[c],0
RXN0-2382,0
2-AMINOBENZOYL-COA[c],0
RXN-11852,0
S-2-METHYLMALATE-DEHYDRATASE-RXN,0
RXN-9232,0
DIMP[c],0
D-GLT[c],0
FORMYL-ISOGLUTAMINE[c],0
CPD-15661[c],0
RXN-20407,0
CPD0-1265[c],0
EX_na1,0
POLYMER-INST-CIS-DELTA3-ENOYL-COA-C8-H16[c],0
PORPHOBILINOGEN[c],0
RXN-19612,0
SULFATE[c],0
CPD-19202[c],0
2.7.9.3-RXN,0
DIMETHYLAMINE[c],0
CPD-18740[c],0
RXN-14025,0
CPD-22402[c],0
DIHYDROXYMETVALDEHYDRAT-RXN,0
RXN-16389,0
DUMP[c],0
RXN0-5393,0
CPD-675[c],0
CPD-367[c],0
1.2.1.27-RXN,0
RXN-13430,0
QUINOPRIBOTRANS-RXN,0
XANTHOSINE[c],0
DHLBXANAU-RXN,0
CPD-12377[c],0
CPD-14441[c],0
GLUTRNAREDUCT-RXN,0
CPD-11444[c],0
CPD-16618[c],0
Cytochromes-C-Oxidized[c],0
TRIMETHYLAMINE[c],0
CPD-18495[c],0
hdeACP[c],0
AGMATHINE[c],0
CGMP[c],0
RXN0-4641,0
RXN6666-4,0
CPDQT-37[c],0
ACYLCOADEHYDROG-RXN-POLYMER-INST-Saturated-Fatty-Acyl-CoA-C0-H0/ETF-Oxidized/PROTON//CROTONYL-COA/ETF-Reduced.90.,0
RNA-RXN,0
HIS[c],0
RXN-8173,0
RXN-19299,0
RXN-11482,0
GST-RXN,0
STEAROYL-COA[c],0
RXN-17789,0
BIOTIN-CARBOXYL-RXN,0
ALPHA-RIBAZOLE[c],0
Ktpp,0
FUMARYLACETOACETASE-RXN,0
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN,0
TRANSALDOL-RXN,0
NAtex,0
CPD-9864[c],0
RXN-16955,0
RXN0-4401,0
CYSTATHIONINE-BETA-SYNTHASE-RXN,0
RXN-14131,0
OXIDIZED-GLUTATHIONE[c],0
TDP[c],0
CPD-18085[c],0
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN,0
RXN-10703,0
CANAVANINOSUCCINATE[c],0
2-METHYL-ACETO-ACETYL-COA[c],0
XTP[c],0
CPD-13851[c],0
CPD-159[c],0
DIHYDROOROT-RXN,0
TRANS-RXN0-569,0
L-GULONO-1-4-LACTONE[c],0
HYPOXANTHINE[c],0
CPD-12177[c],0
RXN-11065,0
ACET[e],0
5-AMINOPENTANOATE[c],0
CPD-17086[p],0
CPD-3708[c],0
CPD0-2474[c],0
RXN-10704,0
EX_L-ASPARTATE,0
ACETAMIDE[c],0
CPD0-2413[c],0
CPD-20831[c],0
RXN-12570,0
DEOXYURIDINE[c],0
GMP-SYN-NH3-RXN,0
CPD-10640[c],0
CPD2B4Q-11[c],0
SERINE--GLYOXYLATE-AMINOTRANSFERASE-RXN,0
Trans-D3-cis-D5-dodecenoyl-ACPs[c],0
CPD-17046[c],0
RIBOSE-15-BISPHOSPHATE[c],0
N-FORMYLKYNURENINE[c],0
RXN-17790,0
FERULIC-ACID[c],0
S-FORMYLGLUTATHIONE-HYDROLASE-RXN,0
DCYSDESULF-RXN,0
RXN-8959,0
HYDROXY-METHYL-BUTENYL-DIP[c],0
RXN-8761,0
OLEATE-CPD[c],0
4-IMIDAZOLONE-5-PROPIONATE[c],0
CPD-19170[c],0
SPERMIDINE[e],0
GLYCEROL-KIN-RXN,0
N-ACETYL-D-GLUCOSAMINE-6-P[c],0
RXN-9516,0
GALACTOSE[c],0
VALtex,0
MALONYL-COA[c],0
L-IDONATE-2-DEHYDROGENASE-RXN,0
CPD-15409[c],0
POLYMER-INST-CPD66-39-C16-H32[c],0
CPD-763[p],0
RXN-11179,0
FADSYN-RXN,0
CPD-17332[c],0
EX_ac,0
OH-PYR[c],0
CPD-21194[c],0
RXN-22,0
RXN-10913,0
PROPIONATE--COA-LIGASE-RXN,0
CPD-371[c],0
PROPANOL[c],0
GLCtpp,0
TRANS-RXN1G48-19-SO3//SO3.9.,0
RXN-16558,0
DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN,0
CPD-5621[c],0
HISTIDINE-AMMONIA-LYASE-RXN,0
2-ACETO-LACTATE[c],0
PANTOTHENATE[c],0
PRAISOM-RXN,0
RXN-14112,0
MAL[p],0
CPD-12247[c],0
CPD-11281[c],0
GLN[c],0
R101-RXN,0
RXN-15348,0
CYTIDEAM2-RXN,0
ADENOSYLCOBALAMIN-5-P[c],0
CPD-11495[c],0
PHENYLACETALDEHYDE[c],0
IMIDAZOLONEPROPIONASE-RXN,0
NMNH[c],0
ACETYLSERINE[c],0
NADH-DEHYDROGENASE-QUINONE-RXN,0
ALPHA-RIBAZOLE-5-P[c],0
DEOXYCYTIDINE-KINASE-RXN-DEOXYCYTIDINE/DATP//DCMP/DADP/PROTON.37.,0
DIMETHYL-GLYCINE[c],0
CO+2[e],0
2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE[c],0
CPD-3725[c],0
NAD-KIN-RXN,0
LAUROYLACYLTRAN-RXN,0
RXN-14160,0
HYDRPHENYLAC-CPD[c],0
OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-RXN,0
CPD-15384[c],0
PHOSNACMURPENTATRANS-RXN,0
PANTOTHENATE-KIN-RXN,0
CPD-10664[c],0
UDP-N-ACETYL-D-GLUCOSAMINE[c],0
CPD0-1308[c],0
RXN-14801,0
RXN-15125,0
CPD-3706[c],0
Benzoin[c],0
ACGAMtex,1
N-acetyl-D-glucosamine[p],1
N-acetyl-D-glucosamine[e],1
EX_acgam,1
ASCBtex,2
ASCORBATE[e],2
EX_ascb,2
ASCORBATE[p],2
CPD-315[e],3
EX_cbl,3
CHITOBIOSE[e],4
EX_chitob,4
FRUtex,5
EX_fru,5
FRU[p],5
FRU[e],5
D-glucopyranose-6-phosphate[e],6
EX_g6p,6
D-glucopyranose-6-phosphate[p],6
G6Ptex,6
GALACTOSE[e],7
EX_gal,7
GALACTOSE[p],7
GALtex,7
GLUCOSAMINE[e],8
EX_gam,8
GAMtex,8
GLUCOSAMINE[p],8
LIPOIC-ACID[p],9
EX_lipoate,9
LIPOIC-ACID[e],9
LIPOtex,9
MANNOSE[e],10
EX_man,10
MANNOSE[p],10
MANtex,10
PYDXNtex,11
PYRIDOXINE[c],11
PYRIDOXINE[p],11
PYDXNtpp,11
EX_pydxn,11
PYRIDOXINE[e],11
SELENATE[p],12
EX_sel,12
SELtex,12
SELENATE[e],12
SLNTtex,13
EX_slnt,13
SELENITE[p],13
SELENITE[e],13
EX_tungs,14
TUNGStex,14
TUNGSTATE[p],14
TUNGSTATE[e],14
XYLOSE[p],15
EX_xylose,15
XYLOSE[e],15
XYLOSEtex,15
HYDROXY-MANDELATE-RACEMASE-RXN,16
CPD-106[c],16
CPD-105[c],16
CPD-121[c],17
CPD-122[c],17
MANDELATE-RACEMASE-RXN,17
CPD-10330[c],18
CPD-15818[c],18
CPD0-1108[c],18
RXN-14904,18
RXN0-5305,18
RXN-9387,19
CPD-10019[c],19
CPD-10020[c],19
CPDN-384[c],20
RXNN-386,20
CPDN-385[c],20
BIOTIN[e],21
EX_BIOTIN[e],21
EX_NITRATE[e],22
NITRATE[e],22
HCO3[e],23
EX_HCO3[e],23
RXN-19921,24
CPD-14762[c],24
CPD-14763[c],24
ALPHA-GLC-6-P[c],25
GLC-6-P[c],25
GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN,25
CPD-18808[c],26
CPD-17986[c],26
CPD-18807[c],26
RXN-17393,26
CPD-13339[c],27
CPD-8742[c],27
RXN-8529,27
